"","country","popularity","title","artist","album_single","artist_followers","explicit","album","release_date","track_number","tracks_in_album","danceability","energy","key","loudness","mode","speechiness","acoustics","instrumentalness","liveliness","valence","tempo","duration_ms","time_signature","genre_new","days_since_release","cluster"
"5882","Canada",182.4,"back to the streets","Saweetie - Jhené Aiko","single",793305,TRUE,"Back to the Streets (feat. Jhené Aiko)","23/10/2020",1,1,0.865,0.792,4,-4.207,1,0.0677,0.168,1.46e-05,0.107,0.562,101.985,189496,4,"rap",22,"english speaking and nordic"
"5937","Global",19.2,"aint it different","Headie One - AJ Tracey - Stormzy","album",220967,TRUE,"EDNA","9/10/2020",6,20,0.767,0.564,4,-6.794,0,0.27,0.0101,2.35e-05,0.11,0.557,77.034,196200,4,"hip hop",36,"global"
"5938","Australia",1328.45,"aint it different","Headie One - AJ Tracey - Stormzy","album",220967,TRUE,"EDNA","9/10/2020",6,20,0.767,0.564,4,-6.794,0,0.27,0.0101,2.35e-05,0.11,0.557,77.034,196200,4,"hip hop",36,"english speaking and nordic"
"5939","New Zealand",256,"aint it different","Headie One - AJ Tracey - Stormzy","album",220967,TRUE,"EDNA","9/10/2020",6,20,0.767,0.564,4,-6.794,0,0.27,0.0101,2.35e-05,0.11,0.557,77.034,196200,4,"hip hop",36,"english speaking and nordic"
"5940","Global",3818.85,"mr. right now","21 Savage - Metro Boomin - Drake","album",8668809,TRUE,"SAVAGE MODE II","2/10/2020",4,15,0.647,0.667,5,-5.563,1,0.304,0.231,0,0.133,0.704,172.08,193839,4,"hip hop",43,"global"
"5941","USA",7603.7,"mr. right now","21 Savage - Metro Boomin - Drake","album",8668809,TRUE,"SAVAGE MODE II","2/10/2020",4,15,0.647,0.667,5,-5.563,1,0.304,0.231,0,0.133,0.704,172.08,193839,4,"hip hop",43,"english speaking and nordic"
"5942","UK",2217.1,"mr. right now","21 Savage - Metro Boomin - Drake","album",8668809,TRUE,"SAVAGE MODE II","2/10/2020",4,15,0.647,0.667,5,-5.563,1,0.304,0.231,0,0.133,0.704,172.08,193839,4,"hip hop",43,"english speaking and nordic"
"5943","Austria",825.15,"mr. right now","21 Savage - Metro Boomin - Drake","album",8668809,TRUE,"SAVAGE MODE II","2/10/2020",4,15,0.647,0.667,5,-5.563,1,0.304,0.231,0,0.133,0.704,172.08,193839,4,"hip hop",43,"english speaking and nordic"
"5944","Australia",3336,"mr. right now","21 Savage - Metro Boomin - Drake","album",8668809,TRUE,"SAVAGE MODE II","2/10/2020",4,15,0.647,0.667,5,-5.563,1,0.304,0.231,0,0.133,0.704,172.08,193839,4,"hip hop",43,"english speaking and nordic"
"5945","Belgium",1158.05,"mr. right now","21 Savage - Metro Boomin - Drake","album",8668809,TRUE,"SAVAGE MODE II","2/10/2020",4,15,0.647,0.667,5,-5.563,1,0.304,0.231,0,0.133,0.704,172.08,193839,4,"hip hop",43,"english speaking and nordic"
"5946","Canada",6894.85,"mr. right now","21 Savage - Metro Boomin - Drake","album",8668809,TRUE,"SAVAGE MODE II","2/10/2020",4,15,0.647,0.667,5,-5.563,1,0.304,0.231,0,0.133,0.704,172.08,193839,4,"hip hop",43,"english speaking and nordic"
"5947","Switzerland",1721.8,"mr. right now","21 Savage - Metro Boomin - Drake","album",8668809,TRUE,"SAVAGE MODE II","2/10/2020",4,15,0.647,0.667,5,-5.563,1,0.304,0.231,0,0.133,0.704,172.08,193839,4,"hip hop",43,"english speaking and nordic"
"5948","Costa Rica",57.6,"mr. right now","21 Savage - Metro Boomin - Drake","album",8668809,TRUE,"SAVAGE MODE II","2/10/2020",4,15,0.647,0.667,5,-5.563,1,0.304,0.231,0,0.133,0.704,172.08,193839,4,"hip hop",43,"spanish speaking"
"5949","Germany",396.8,"mr. right now","21 Savage - Metro Boomin - Drake","album",8668809,TRUE,"SAVAGE MODE II","2/10/2020",4,15,0.647,0.667,5,-5.563,1,0.304,0.231,0,0.133,0.704,172.08,193839,4,"hip hop",43,"english speaking and nordic"
"5950","Denmark",779.4,"mr. right now","21 Savage - Metro Boomin - Drake","album",8668809,TRUE,"SAVAGE MODE II","2/10/2020",4,15,0.647,0.667,5,-5.563,1,0.304,0.231,0,0.133,0.704,172.08,193839,4,"hip hop",43,"english speaking and nordic"
"5951","Finland",443.85,"mr. right now","21 Savage - Metro Boomin - Drake","album",8668809,TRUE,"SAVAGE MODE II","2/10/2020",4,15,0.647,0.667,5,-5.563,1,0.304,0.231,0,0.133,0.704,172.08,193839,4,"hip hop",43,"english speaking and nordic"
"5952","France",246.9,"mr. right now","21 Savage - Metro Boomin - Drake","album",8668809,TRUE,"SAVAGE MODE II","2/10/2020",4,15,0.647,0.667,5,-5.563,1,0.304,0.231,0,0.133,0.704,172.08,193839,4,"hip hop",43,"southern europe and portuguese heritage"
"5953","Ireland",2527.35,"mr. right now","21 Savage - Metro Boomin - Drake","album",8668809,TRUE,"SAVAGE MODE II","2/10/2020",4,15,0.647,0.667,5,-5.563,1,0.304,0.231,0,0.133,0.704,172.08,193839,4,"hip hop",43,"english speaking and nordic"
"5954","Italy",132.2,"mr. right now","21 Savage - Metro Boomin - Drake","album",8668809,TRUE,"SAVAGE MODE II","2/10/2020",4,15,0.647,0.667,5,-5.563,1,0.304,0.231,0,0.133,0.704,172.08,193839,4,"hip hop",43,"southern europe and portuguese heritage"
"5955","Malaysia",6.4,"mr. right now","21 Savage - Metro Boomin - Drake","album",8668809,TRUE,"SAVAGE MODE II","2/10/2020",4,15,0.647,0.667,5,-5.563,1,0.304,0.231,0,0.133,0.704,172.08,193839,4,"hip hop",43,"english speaking and nordic"
"5956","Netherlands",870.15,"mr. right now","21 Savage - Metro Boomin - Drake","album",8668809,TRUE,"SAVAGE MODE II","2/10/2020",4,15,0.647,0.667,5,-5.563,1,0.304,0.231,0,0.133,0.704,172.08,193839,4,"hip hop",43,"english speaking and nordic"
"5957","Norway",1509.55,"mr. right now","21 Savage - Metro Boomin - Drake","album",8668809,TRUE,"SAVAGE MODE II","2/10/2020",4,15,0.647,0.667,5,-5.563,1,0.304,0.231,0,0.133,0.704,172.08,193839,4,"hip hop",43,"english speaking and nordic"
"5958","New Zealand",3031.4,"mr. right now","21 Savage - Metro Boomin - Drake","album",8668809,TRUE,"SAVAGE MODE II","2/10/2020",4,15,0.647,0.667,5,-5.563,1,0.304,0.231,0,0.133,0.704,172.08,193839,4,"hip hop",43,"english speaking and nordic"
"5959","Portugal",1176.7,"mr. right now","21 Savage - Metro Boomin - Drake","album",8668809,TRUE,"SAVAGE MODE II","2/10/2020",4,15,0.647,0.667,5,-5.563,1,0.304,0.231,0,0.133,0.704,172.08,193839,4,"hip hop",43,"southern europe and portuguese heritage"
"5960","Sweden",354.55,"mr. right now","21 Savage - Metro Boomin - Drake","album",8668809,TRUE,"SAVAGE MODE II","2/10/2020",4,15,0.647,0.667,5,-5.563,1,0.304,0.231,0,0.133,0.704,172.08,193839,4,"hip hop",43,"english speaking and nordic"
"5961","Singapore",84.8,"mr. right now","21 Savage - Metro Boomin - Drake","album",8668809,TRUE,"SAVAGE MODE II","2/10/2020",4,15,0.647,0.667,5,-5.563,1,0.304,0.231,0,0.133,0.704,172.08,193839,4,"hip hop",43,"english speaking and nordic"
"5962","Global",59.2,"forever","Lil Baby - Lil Wayne","album",5372519,TRUE,"My Turn","28/2/2020",10,20,0.619,0.668,4,-2.115,0,0.271,0.0799,0,0.122,0.147,76.514,201616,4,"hip hop",260,"global"
"5963","USA",356.95,"forever","Lil Baby - Lil Wayne","album",5372519,TRUE,"My Turn","28/2/2020",10,20,0.619,0.668,4,-2.115,0,0.271,0.0799,0,0.122,0.147,76.514,201616,4,"hip hop",260,"english speaking and nordic"
"5964","UK",40.8,"forever","Lil Baby - Lil Wayne","album",5372519,TRUE,"My Turn","28/2/2020",10,20,0.619,0.668,4,-2.115,0,0.271,0.0799,0,0.122,0.147,76.514,201616,4,"hip hop",260,"english speaking and nordic"
"5965","Canada",182.6,"forever","Lil Baby - Lil Wayne","album",5372519,TRUE,"My Turn","28/2/2020",10,20,0.619,0.668,4,-2.115,0,0.271,0.0799,0,0.122,0.147,76.514,201616,4,"hip hop",260,"english speaking and nordic"
"5966","Global",19.2,"split decision","PARTYNEXTDOOR","album",2621172,TRUE,"PARTYMOBILE","27/3/2020",4,15,0.38,0.274,1,-13.106,0,0.169,0.854,0.000685,0.105,0.27,178.027,186340,4,"pop",232,"global"
"5967","USA",105.4,"split decision","PARTYNEXTDOOR","album",2621172,TRUE,"PARTYMOBILE","27/3/2020",4,15,0.38,0.274,1,-13.106,0,0.169,0.854,0.000685,0.105,0.27,178.027,186340,4,"pop",232,"english speaking and nordic"
"5968","UK",85.85,"split decision","PARTYNEXTDOOR","album",2621172,TRUE,"PARTYMOBILE","27/3/2020",4,15,0.38,0.274,1,-13.106,0,0.169,0.854,0.000685,0.105,0.27,178.027,186340,4,"pop",232,"english speaking and nordic"
"5969","Canada",236.6,"split decision","PARTYNEXTDOOR","album",2621172,TRUE,"PARTYMOBILE","27/3/2020",4,15,0.38,0.274,1,-13.106,0,0.169,0.854,0.000685,0.105,0.27,178.027,186340,4,"pop",232,"english speaking and nordic"
"5970","Portugal",70.4,"split decision","PARTYNEXTDOOR","album",2621172,TRUE,"PARTYMOBILE","27/3/2020",4,15,0.38,0.274,1,-13.106,0,0.169,0.854,0.000685,0.105,0.27,178.027,186340,4,"pop",232,"southern europe and portuguese heritage"
"5971","Global",11177.15,"no time to die","Billie Eilish","single",34697267,FALSE,"No Time To Die","13/2/2020",1,1,0.38,0.219,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.537,242265,4,"pop",275,"global"
"5972","USA",6360.35,"no time to die","Billie Eilish","single",34697267,FALSE,"No Time To Die","13/2/2020",1,1,0.38,0.219,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.537,242265,4,"pop",275,"english speaking and nordic"
"5973","UK",19550.7,"no time to die","Billie Eilish","single",34697267,FALSE,"No Time To Die","13/2/2020",1,1,0.38,0.219,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.537,242265,4,"pop",275,"english speaking and nordic"
"5974","Argentina",1144,"no time to die","Billie Eilish","single",34697267,FALSE,"No Time To Die","13/2/2020",1,1,0.38,0.219,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.537,242265,4,"pop",275,"spanish speaking"
"5975","Austria",8193.65,"no time to die","Billie Eilish","single",34697267,FALSE,"No Time To Die","13/2/2020",1,1,0.38,0.219,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.537,242265,4,"pop",275,"english speaking and nordic"
"5976","Australia",7707.85,"no time to die","Billie Eilish","single",34697267,FALSE,"No Time To Die","13/2/2020",1,1,0.38,0.219,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.537,242265,4,"pop",275,"english speaking and nordic"
"5977","Belgium",18266.65,"no time to die","Billie Eilish","single",34697267,FALSE,"No Time To Die","13/2/2020",1,1,0.38,0.219,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.537,242265,4,"pop",275,"english speaking and nordic"
"5978","Brazil",1348.45,"no time to die","Billie Eilish","single",34697267,FALSE,"No Time To Die","13/2/2020",1,1,0.38,0.219,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.537,242265,4,"pop",275,"southern europe and portuguese heritage"
"5979","Canada",7187.95,"no time to die","Billie Eilish","single",34697267,FALSE,"No Time To Die","13/2/2020",1,1,0.38,0.219,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.537,242265,4,"pop",275,"english speaking and nordic"
"5980","Switzerland",13160.7,"no time to die","Billie Eilish","single",34697267,FALSE,"No Time To Die","13/2/2020",1,1,0.38,0.219,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.537,242265,4,"pop",275,"english speaking and nordic"
"5981","Chile",831.3,"no time to die","Billie Eilish","single",34697267,FALSE,"No Time To Die","13/2/2020",1,1,0.38,0.219,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.537,242265,4,"pop",275,"spanish speaking"
"5982","Colombia",1911.7,"no time to die","Billie Eilish","single",34697267,FALSE,"No Time To Die","13/2/2020",1,1,0.38,0.219,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.537,242265,4,"pop",275,"spanish speaking"
"5983","Costa Rica",1989.5,"no time to die","Billie Eilish","single",34697267,FALSE,"No Time To Die","13/2/2020",1,1,0.38,0.219,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.537,242265,4,"pop",275,"spanish speaking"
"5984","Germany",6578.75,"no time to die","Billie Eilish","single",34697267,FALSE,"No Time To Die","13/2/2020",1,1,0.38,0.219,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.537,242265,4,"pop",275,"english speaking and nordic"
"5985","Denmark",10730.6,"no time to die","Billie Eilish","single",34697267,FALSE,"No Time To Die","13/2/2020",1,1,0.38,0.219,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.537,242265,4,"pop",275,"english speaking and nordic"
"5986","Ecuador",765.35,"no time to die","Billie Eilish","single",34697267,FALSE,"No Time To Die","13/2/2020",1,1,0.38,0.219,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.537,242265,4,"pop",275,"spanish speaking"
"5987","Spain",1501.55,"no time to die","Billie Eilish","single",34697267,FALSE,"No Time To Die","13/2/2020",1,1,0.38,0.219,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.537,242265,4,"pop",275,"spanish speaking"
"5988","Finland",14064.55,"no time to die","Billie Eilish","single",34697267,FALSE,"No Time To Die","13/2/2020",1,1,0.38,0.219,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.537,242265,4,"pop",275,"english speaking and nordic"
"5989","France",3511.3,"no time to die","Billie Eilish","single",34697267,FALSE,"No Time To Die","13/2/2020",1,1,0.38,0.219,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.537,242265,4,"pop",275,"southern europe and portuguese heritage"
"5990","Indonesia",2796.85,"no time to die","Billie Eilish","single",34697267,FALSE,"No Time To Die","13/2/2020",1,1,0.38,0.219,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.537,242265,4,"pop",275,"southern europe and portuguese heritage"
"5991","Ireland",16698.35,"no time to die","Billie Eilish","single",34697267,FALSE,"No Time To Die","13/2/2020",1,1,0.38,0.219,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.537,242265,4,"pop",275,"english speaking and nordic"
"5992","Italy",3370.65,"no time to die","Billie Eilish","single",34697267,FALSE,"No Time To Die","13/2/2020",1,1,0.38,0.219,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.537,242265,4,"pop",275,"southern europe and portuguese heritage"
"5993","Mexico",1474.45,"no time to die","Billie Eilish","single",34697267,FALSE,"No Time To Die","13/2/2020",1,1,0.38,0.219,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.537,242265,4,"pop",275,"spanish speaking"
"5994","Malaysia",11954.95,"no time to die","Billie Eilish","single",34697267,FALSE,"No Time To Die","13/2/2020",1,1,0.38,0.219,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.537,242265,4,"pop",275,"english speaking and nordic"
"5995","Netherlands",12176.75,"no time to die","Billie Eilish","single",34697267,FALSE,"No Time To Die","13/2/2020",1,1,0.38,0.219,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.537,242265,4,"pop",275,"english speaking and nordic"
"5996","Norway",12018.7,"no time to die","Billie Eilish","single",34697267,FALSE,"No Time To Die","13/2/2020",1,1,0.38,0.219,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.537,242265,4,"pop",275,"english speaking and nordic"
"5997","New Zealand",6590.45,"no time to die","Billie Eilish","single",34697267,FALSE,"No Time To Die","13/2/2020",1,1,0.38,0.219,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.537,242265,4,"pop",275,"english speaking and nordic"
"5998","Peru",224.8,"no time to die","Billie Eilish","single",34697267,FALSE,"No Time To Die","13/2/2020",1,1,0.38,0.219,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.537,242265,4,"pop",275,"spanish speaking"
"5999","Philippines",2843.65,"no time to die","Billie Eilish","single",34697267,FALSE,"No Time To Die","13/2/2020",1,1,0.38,0.219,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.537,242265,4,"pop",275,"southern europe and portuguese heritage"
"6000","Poland",10459.2,"no time to die","Billie Eilish","single",34697267,FALSE,"No Time To Die","13/2/2020",1,1,0.38,0.219,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.537,242265,4,"pop",275,"english speaking and nordic"
"6001","Portugal",10793.9,"no time to die","Billie Eilish","single",34697267,FALSE,"No Time To Die","13/2/2020",1,1,0.38,0.219,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.537,242265,4,"pop",275,"southern europe and portuguese heritage"
"6002","Sweden",8941.55,"no time to die","Billie Eilish","single",34697267,FALSE,"No Time To Die","13/2/2020",1,1,0.38,0.219,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.537,242265,4,"pop",275,"english speaking and nordic"
"6003","Singapore",9588.25,"no time to die","Billie Eilish","single",34697267,FALSE,"No Time To Die","13/2/2020",1,1,0.38,0.219,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.537,242265,4,"pop",275,"english speaking and nordic"
"6004","Turkey",5759.85,"no time to die","Billie Eilish","single",34697267,FALSE,"No Time To Die","13/2/2020",1,1,0.38,0.219,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.537,242265,4,"pop",275,"southern europe and portuguese heritage"
"6005","Taiwan",6871.6,"no time to die","Billie Eilish","single",34697267,FALSE,"No Time To Die","13/2/2020",1,1,0.38,0.219,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.537,242265,4,"pop",275,"english speaking and nordic"
"6006","Global",6.4,"not a pop song","Little Mix","single",8158070,FALSE,"Not a Pop Song","9/10/2020",1,1,0.624,0.651,0,-4.715,1,0.0372,0.279,0,0.0782,0.355,139.115,179413,4,"pop",36,"global"
"6007","UK",313.15,"not a pop song","Little Mix","single",8158070,FALSE,"Not a Pop Song","9/10/2020",1,1,0.624,0.651,0,-4.715,1,0.0372,0.279,0,0.0782,0.355,139.115,179413,4,"pop",36,"english speaking and nordic"
"6008","Finland",70.4,"not a pop song","Little Mix","single",8158070,FALSE,"Not a Pop Song","9/10/2020",1,1,0.624,0.651,0,-4.715,1,0.0372,0.279,0,0.0782,0.355,139.115,179413,4,"pop",36,"english speaking and nordic"
"6009","Ireland",629.75,"not a pop song","Little Mix","single",8158070,FALSE,"Not a Pop Song","9/10/2020",1,1,0.624,0.651,0,-4.715,1,0.0372,0.279,0,0.0782,0.355,139.115,179413,4,"pop",36,"english speaking and nordic"
"6010","Norway",146.35,"not a pop song","Little Mix","single",8158070,FALSE,"Not a Pop Song","9/10/2020",1,1,0.624,0.651,0,-4.715,1,0.0372,0.279,0,0.0782,0.355,139.115,179413,4,"pop",36,"english speaking and nordic"
"6011","Philippines",1189.8,"not a pop song","Little Mix","single",8158070,FALSE,"Not a Pop Song","9/10/2020",1,1,0.624,0.651,0,-4.715,1,0.0372,0.279,0,0.0782,0.355,139.115,179413,4,"pop",36,"southern europe and portuguese heritage"
"6012","Sweden",69.6,"not a pop song","Little Mix","single",8158070,FALSE,"Not a Pop Song","9/10/2020",1,1,0.624,0.651,0,-4.715,1,0.0372,0.279,0,0.0782,0.355,139.115,179413,4,"pop",36,"english speaking and nordic"
"6013","Global",10.4,"no shame","5 Seconds of Summer","album",6734577,FALSE,"CALM","27/3/2020",2,12,0.576,0.807,7,-3.019,1,0.0374,0.0185,2.45e-06,0.0963,0.48,90.932,192737,4,"boy band",232,"global"
"6014","USA",16,"no shame","5 Seconds of Summer","album",6734577,FALSE,"CALM","27/3/2020",2,12,0.576,0.807,7,-3.019,1,0.0374,0.0185,2.45e-06,0.0963,0.48,90.932,192737,4,"boy band",232,"english speaking and nordic"
"6015","Australia",28,"no shame","5 Seconds of Summer","album",6734577,FALSE,"CALM","27/3/2020",2,12,0.576,0.807,7,-3.019,1,0.0374,0.0185,2.45e-06,0.0963,0.48,90.932,192737,4,"boy band",232,"english speaking and nordic"
"6016","Malaysia",11.2,"no shame","5 Seconds of Summer","album",6734577,FALSE,"CALM","27/3/2020",2,12,0.576,0.807,7,-3.019,1,0.0374,0.0185,2.45e-06,0.0963,0.48,90.932,192737,4,"boy band",232,"english speaking and nordic"
"6017","Poland",64.8,"no shame","5 Seconds of Summer","album",6734577,FALSE,"CALM","27/3/2020",2,12,0.576,0.807,7,-3.019,1,0.0374,0.0185,2.45e-06,0.0963,0.48,90.932,192737,4,"boy band",232,"english speaking and nordic"
"6018","Global",9460.45,"p2","Lil Uzi Vert","album",10065137,TRUE,"Eternal Atake","6/3/2020",16,18,0.775,0.72,11,-5.353,0,0.193,0.0236,0,0.114,0.49,155.086,234627,4,"rap",253,"global"
"6019","USA",21037,"p2","Lil Uzi Vert","album",10065137,TRUE,"Eternal Atake","6/3/2020",16,18,0.775,0.72,11,-5.353,0,0.193,0.0236,0,0.114,0.49,155.086,234627,4,"rap",253,"english speaking and nordic"
"6020","UK",3908.95,"p2","Lil Uzi Vert","album",10065137,TRUE,"Eternal Atake","6/3/2020",16,18,0.775,0.72,11,-5.353,0,0.193,0.0236,0,0.114,0.49,155.086,234627,4,"rap",253,"english speaking and nordic"
"6021","Austria",1224.95,"p2","Lil Uzi Vert","album",10065137,TRUE,"Eternal Atake","6/3/2020",16,18,0.775,0.72,11,-5.353,0,0.193,0.0236,0,0.114,0.49,155.086,234627,4,"rap",253,"english speaking and nordic"
"6022","Australia",4581.8,"p2","Lil Uzi Vert","album",10065137,TRUE,"Eternal Atake","6/3/2020",16,18,0.775,0.72,11,-5.353,0,0.193,0.0236,0,0.114,0.49,155.086,234627,4,"rap",253,"english speaking and nordic"
"6023","Belgium",1478.9,"p2","Lil Uzi Vert","album",10065137,TRUE,"Eternal Atake","6/3/2020",16,18,0.775,0.72,11,-5.353,0,0.193,0.0236,0,0.114,0.49,155.086,234627,4,"rap",253,"english speaking and nordic"
"6024","Canada",12840.7,"p2","Lil Uzi Vert","album",10065137,TRUE,"Eternal Atake","6/3/2020",16,18,0.775,0.72,11,-5.353,0,0.193,0.0236,0,0.114,0.49,155.086,234627,4,"rap",253,"english speaking and nordic"
"6025","Switzerland",2313.4,"p2","Lil Uzi Vert","album",10065137,TRUE,"Eternal Atake","6/3/2020",16,18,0.775,0.72,11,-5.353,0,0.193,0.0236,0,0.114,0.49,155.086,234627,4,"rap",253,"english speaking and nordic"
